Address,CaseNumber,CouncilDistrict,CrimeAgainst,CustomCrimeAgainst,CustomCrimeCategory,Neighborhood,OccurDate,OccurTime,OffenseCategory,OffenseCount,OffenseType,OpenDataLat,OpenDataLon,OpenDataX,OpenDataY,ReportDate,ReportMonthYear
6000 BLOCK OF NE COLUMBIA BLVD,26-900445,2,Property,Property,Larceny: Shoplifting,Cully,12/26/2025,444,Larceny Offenses,1,Shoplifting,45.568683248,-122.600235960,7664308,700420,1/5/2026,January 2026
6000 BLOCK OF NE COLUMBIA BLVD,26-900452,2,Property,Property,Vandalism,Cully,1/4/2026,1200,Vandalism,1,Vandalism,45.568683248,-122.600235960,7664308,700420,1/4/2026,January 2026
6000 BLOCK OF NE FREMONT ST,26-8195,2,Property,Property,Vandalism,Cully,1/9/2026,1532,Vandalism,1,Vandalism,45.548267334,-122.601190721,7663870,692985,1/9/2026,January 2026
6000 BLOCK OF NE GLISAN ST,26-30272,3,Person,Person,Assault: Simple/Intimidation,North Tabor,1/29/2026,1715,Assault Offenses,1,Simple Assault,45.526534133,-122.601557373,7663570,685066,1/31/2026,January 2026
6000 BLOCK OF NE HALSEY ST,26-993,3,Property,Property,Larceny: Shoplifting,Rose City Park,1/2/2026,51,Larceny Offenses,1,Shoplifting,45.533665094,-122.601388046,7663681,687664,1/2/2026,January 2026
6000 BLOCK OF NW CORNELL RD,26-30368,,Property,Property,Vandalism,Other,1/31/2026,1706,Vandalism,1,Vandalism,45.533477419,-122.740166680,7628130,688551,1/31/2026,January 2026
6000 BLOCK OF SE 91ST AVE,26-24736,1,Property,Property,Motor Vehicle Theft,Lents,1/25/2026,2300,Motor Vehicle Theft,1,Motor Vehicle Theft,45.478923900,-122.569548234,7671326,667501,1/26/2026,January 2026
6000 BLOCK OF SE BELMONT ST,26-3924,3,Property,Property,Larceny: Car Prowl - Other,Mt Tabor,1/5/2026,400,Larceny Offenses,1,Theft From Motor Vehicle,45.516714071,-122.601595909,7663467,681487,1/5/2026,January 2026
6000 BLOCK OF SE CESAR E CHAVEZ BLVD,26-12858,4,Property,Property,Motor Vehicle Theft,Eastmoreland,12/6/2025,912,Motor Vehicle Theft,1,Motor Vehicle Theft,45.478825629,-122.622721090,7657691,667819,1/14/2026,January 2026
6000 BLOCK OF SW BEAVERTON HILLSDALE HWY,26-902460,4,Property,Property,Fraud,Bridlemile,1/27/2026,0,Fraud Offenses,1,Identity Theft,45.487107960,-122.739477318,7627838,671646,1/28/2026,January 2026
6000 BLOCK OF SW SALMON ST,26-900250,4,Property,Property,Fraud,Sylvan-Highlands,12/29/2025,700,Fraud Offenses,1,Identity Theft,45.514419346,-122.739188490,7628188,681598,1/2/2026,January 2026
6100 BLOCK OF N AMHERST ST,26-355,2,Property,Property,Motor Vehicle Theft,University Park,12/31/2025,1900,Motor Vehicle Theft,1,Motor Vehicle Theft,45.580489956,-122.733435540,7630328,705638,1/1/2026,January 2026
6100 BLOCK OF NE 9TH AVE,26-3213,2,Property,Property,Robbery,Woodlawn,1/4/2026,830,Robbery,1,Robbery,45.567403116,-122.655921136,7650040,700329,1/4/2026,January 2026
6100 BLOCK OF NE 9TH AVE,26-3213,2,Society,Society,Drug Offenses,Woodlawn,1/4/2026,830,Drug/Narcotic Offenses,1,Drug/Narcotic Violations,45.567403116,-122.655921136,7650040,700329,1/4/2026,January 2026
6100 BLOCK OF NE 23RD AVE,26-900249,2,Property,Property,Larceny: Other,Concordia,12/26/2025,1311,Larceny Offenses,1,All Other Larceny,45.567426167,-122.642355947,7653513,700245,1/2/2026,January 2026
6100 BLOCK OF NE 24TH AVE,26-12289,2,Property,Property,Burglary,Concordia,1/13/2026,1745,Burglary,1,Burglary,45.567427311,-122.641410704,7653755,700239,1/13/2026,January 2026
6100 BLOCK OF NE 24TH AVE,26-12289,2,Property,Property,Larceny: Other,Concordia,1/13/2026,1745,Larceny Offenses,1,All Other Larceny,45.567427311,-122.641410704,7653755,700239,1/13/2026,January 2026
6100 BLOCK OF NE 24TH AVE,26-12289,2,Property,Property,Vandalism,Concordia,1/13/2026,1745,Vandalism,1,Vandalism,45.567427311,-122.641410704,7653755,700239,1/13/2026,January 2026
6100 BLOCK OF NE 24TH AVE,26-901334,2,Property,Property,Vandalism,Concordia,1/13/2026,1740,Vandalism,1,Vandalism,45.567427311,-122.641410704,7653755,700239,1/13/2026,January 2026
6100 BLOCK OF NE 25TH AVE,26-18759,2,Property,Property,Motor Vehicle Theft,Concordia,1/19/2026,1815,Motor Vehicle Theft,1,Motor Vehicle Theft,45.567430772,-122.640340552,7654029,700233,1/20/2026,January 2026
6100 BLOCK OF NE 112TH AVE,26-901147,1,Property,Property,Larceny: Other,Parkrose,1/9/2026,1430,Larceny Offenses,1,Theft From Building,45.567005628,-122.547364364,7677828,699461,1/13/2026,January 2026
6100 BLOCK OF NE FREMONT ST,26-9011,2,Person,Person,Assault: Simple/Intimidation,Cully,1/9/2026,2200,Assault Offenses,1,Intimidation,45.548260776,-122.599897999,7664201,692974,1/10/2026,January 2026
6100 BLOCK OF NE HOLLADAY ST,26-901851,3,Property,Property,Larceny: Other,Rose City Park,1/21/2026,830,Larceny Offenses,1,Theft From Building,45.530267413,-122.600848505,7663787,686422,1/22/2026,January 2026
6100 BLOCK OF NE MARTIN LUTHER KING JR BLVD,26-800503,2,Property,Property,Fraud,Woodlawn,1/3/2026,1800,Fraud Offenses,1,Credit Card/ATM Fraud,45.567142326,-122.661336860,7648651,700271,1/3/2026,January 2026
6100 BLOCK OF NE MARTIN LUTHER KING JR BLVD,26-900183,2,Property,Property,Larceny: Shoplifting,Woodlawn,1/1/2026,1417,Larceny Offenses,1,Shoplifting,45.567142326,-122.661336860,7648651,700271,1/1/2026,January 2026
6100 BLOCK OF NE OREGON ST,26-13894,3,Property,Property,Larceny: Car Prowl - Car Parts,North Tabor,1/11/2026,1700,Larceny Offenses,1,Theft of Motor Vehicle Parts or Accessories,45.528265410,-122.600653417,7663818,685691,1/15/2026,January 2026
6100 BLOCK OF NW SALTZMAN RD,26-902086,4,Property,Property,Larceny: Car Prowl - Other,Linnton,1/24/2026,1530,Larceny Offenses,1,Theft From Motor Vehicle,45.564482375,-122.750230358,7625867,699923,1/24/2026,January 2026
6100 BLOCK OF S HOOD AVE,26-8895,4,Property,Property,Vandalism,South Portland,1/10/2026,940,Vandalism,1,Vandalism,45.479566154,-122.674780158,7644350,668444,1/10/2026,January 2026
6100 BLOCK OF S HOOD AVE,26-902601,4,Property,Property,Larceny: Other,South Portland,1/29/2026,1428,Larceny Offenses,1,All Other Larceny,45.479566154,-122.674780158,7644350,668444,1/31/2026,January 2026
6100 BLOCK OF SE 111TH AVE,26-10427,1,Property,Property,Vandalism,Powellhurst-Gilbert,1/11/2026,2317,Vandalism,1,Vandalism,45.477239000,-122.548915212,7676601,666752,1/11/2026,January 2026
6100 BLOCK OF SE DIVISION ST,26-24443,3,Property,Property,Burglary,Mt Tabor,1/25/2026,2156,Burglary,1,Burglary,45.505406635,-122.599850886,7663807,677354,1/25/2026,January 2026
6100 BLOCK OF SE FOSTER RD,26-15936,3,Society,Society,Drug Offenses,Mt Scott-Arleta,1/17/2026,125,Drug/Narcotic Offenses,1,Drug/Narcotic Violations,45.491094421,-122.600082539,7663612,672139,1/17/2026,January 2026
6100 BLOCK OF SE POWELL BLVD,26-25783,3,Property,Property,Burglary,South Tabor,1/26/2026,1602,Burglary,1,Burglary,45.497509422,-122.599910069,7663717,674476,1/27/2026,January 2026
6100 BLOCK OF SE POWELL BLVD,26-25979,3,Property,Property,Burglary,South Tabor,1/27/2026,1341,Burglary,1,Burglary,45.497509422,-122.599910069,7663717,674476,1/27/2026,January 2026
6100 BLOCK OF SE POWELL BLVD,26-26195,3,Property,Property,Larceny: Other,South Tabor,1/27/2026,1755,Larceny Offenses,1,Theft From Building,45.497509422,-122.599910069,7663717,674476,1/27/2026,January 2026
6100 BLOCK OF SE TOLMAN ST,26-14004,3,Property,Property,Larceny: Other,Mt Scott-Arleta,1/15/2026,1110,Larceny Offenses,1,All Other Larceny,45.477333812,-122.600603558,7663348,667127,1/15/2026,January 2026
6100 BLOCK OF SW RAAB RD,26-901730,4,Property,Property,Larceny: Car Prowl - Other,Southwest Hills,1/19/2026,1200,Larceny Offenses,1,Theft From Motor Vehicle,45.507828949,-122.739607623,7628014,679199,1/20/2026,January 2026
6200 BLOCK OF N COLUMBIA WAY,26-2166,2,Property,Property,Vandalism,St Johns,1/2/2026,1700,Vandalism,1,Vandalism,45.593591863,-122.730137314,7631304,710390,1/3/2026,January 2026
6200 BLOCK OF N FESSENDEN ST,26-902102,2,Property,Property,Larceny: Other,St Johns,1/22/2026,2247,Larceny Offenses,1,All Other Larceny,45.592172847,-122.729882201,7631355,709871,1/25/2026,January 2026
6200 BLOCK OF NE 41ST AVE,26-14094,2,Property,Property,Fraud,Concordia,1/14/2026,1249,Fraud Offenses,1,Credit Card/ATM Fraud,45.568210364,-122.621663256,7658818,700391,1/15/2026,January 2026
6200 BLOCK OF NE HOYT ST,26-25938,3,Property,Property,Burglary,North Tabor,1/27/2026,1309,Burglary,1,Burglary,45.527142779,-122.599179362,7664185,685272,1/27/2026,January 2026
6200 BLOCK OF NE HOYT ST,26-901605,3,Property,Property,Larceny: Other,North Tabor,1/21/2026,1215,Larceny Offenses,1,All Other Larceny,45.527142779,-122.599179362,7664185,685272,1/21/2026,January 2026
6200 BLOCK OF NE SANDY BLVD,26-901146,3,Property,Property,Larceny: Shoplifting,Rose City Park,12/27/2025,1729,Larceny Offenses,1,Shoplifting,45.544403030,-122.598861137,7664430,691561,1/13/2026,January 2026
6200 BLOCK OF SE 60TH AVE,26-900497,3,Property,Property,Larceny: Other,Mt Scott-Arleta,1/5/2026,1153,Larceny Offenses,1,All Other Larceny,45.478035449,-122.602142675,7662960,667393,1/5/2026,January 2026
6200 BLOCK OF SE 62ND AVE,26-11886,3,Person,Person,Assault: Simple/Intimidation,Mt Scott-Arleta,1/12/2026,1315,Assault Offenses,1,Simple Assault,45.477594051,-122.599575800,7663614,667215,1/13/2026,January 2026
6200 BLOCK OF SE BELMONT ST,26-9914,3,Property,Property,Burglary,Mt Tabor,1/11/2026,1316,Burglary,1,Burglary,45.516705997,-122.599636504,7663969,681471,1/11/2026,January 2026
6200 BLOCK OF SE MILWAUKIE AVE,26-19788,4,Property,Property,Burglary,Sellwood-Moreland,1/21/2026,600,Burglary,1,Burglary,45.477610358,-122.649257834,7650875,667556,1/21/2026,January 2026
6200 BLOCK OF SE RAMONA ST,26-902002,3,Property,Property,Burglary,Mt Scott-Arleta,1/20/2026,2200,Burglary,1,Burglary,45.480896622,-122.599167413,7663750,668416,1/21/2026,January 2026
6300 BLOCK OF N ALBINA AVE,26-901549,2,Property,Property,Vandalism,Piedmont,1/16/2026,1505,Vandalism,1,Vandalism,45.569039445,-122.674948329,7645185,701056,1/17/2026,January 2026
6300 BLOCK OF N DETROIT AVE,26-901993,2,Property,Property,Larceny: Car Prowl - Car Parts,Arbor Lodge,1/23/2026,645,Larceny Offenses,1,Theft of Motor Vehicle Parts or Accessories,45.568642125,-122.688659756,7641671,701006,1/23/2026,January 2026
6300 BLOCK OF N LOMBARD ST,26-900086,2,Property,Property,Larceny: Shoplifting,University Park,1/2/2026,2120,Larceny Offenses,1,Shoplifting,45.585250451,-122.731727881,7630813,707361,1/3/2026,January 2026
6300 BLOCK OF N LOMBARD ST,26-900139,2,Property,Property,Larceny: Shoplifting,University Park,12/27/2025,1304,Larceny Offenses,1,Shoplifting,45.585250451,-122.731727881,7630813,707361,1/2/2026,January 2026
6300 BLOCK OF N LOMBARD ST,26-900140,2,Property,Property,Larceny: Shoplifting,University Park,1/1/2026,1358,Larceny Offenses,1,Shoplifting,45.585250451,-122.731727881,7630813,707361,1/4/2026,January 2026
6300 BLOCK OF N LOMBARD ST,26-900144,2,Property,Property,Larceny: Shoplifting,University Park,1/1/2026,1403,Larceny Offenses,1,Shoplifting,45.585250451,-122.731727881,7630813,707361,1/4/2026,January 2026
6300 BLOCK OF N LOMBARD ST,26-900147,2,Property,Property,Larceny: Shoplifting,University Park,1/1/2026,947,Larceny Offenses,1,Shoplifting,45.585250451,-122.731727881,7630813,707361,1/2/2026,January 2026
6300 BLOCK OF N LOMBARD ST,26-900149,2,Property,Property,Larceny: Shoplifting,University Park,1/1/2026,1803,Larceny Offenses,1,Shoplifting,45.585250451,-122.731727881,7630813,707361,1/4/2026,January 2026
6300 BLOCK OF N LOMBARD ST,26-900158,2,Property,Property,Larceny: Shoplifting,University Park,1/2/2026,1010,Larceny Offenses,1,Shoplifting,45.585250451,-122.731727881,7630813,707361,1/2/2026,January 2026
6300 BLOCK OF N LOMBARD ST,26-900178,2,Property,Property,Larceny: Shoplifting,University Park,12/31/2025,758,Larceny Offenses,1,Shoplifting,45.585250451,-122.731727881,7630813,707361,1/4/2026,January 2026
6300 BLOCK OF N LOMBARD ST,26-900407,2,Property,Property,Larceny: Shoplifting,University Park,12/29/2025,1654,Larceny Offenses,1,Shoplifting,45.585250451,-122.731727881,7630813,707361,1/5/2026,January 2026
6300 BLOCK OF N LOMBARD ST,26-900494,2,Property,Property,Larceny: Shoplifting,University Park,12/27/2025,1935,Larceny Offenses,1,Shoplifting,45.585250451,-122.731727881,7630813,707361,1/5/2026,January 2026
6300 BLOCK OF N LOMBARD ST,26-900693,2,Property,Property,Larceny: Shoplifting,University Park,1/2/2026,1423,Larceny Offenses,1,Shoplifting,45.585250451,-122.731727881,7630813,707361,1/8/2026,January 2026
6300 BLOCK OF N LOMBARD ST,26-900695,2,Property,Property,Larceny: Shoplifting,University Park,1/5/2026,807,Larceny Offenses,1,Shoplifting,45.585250451,-122.731727881,7630813,707361,1/8/2026,January 2026
6300 BLOCK OF N LOMBARD ST,26-900700,2,Property,Property,Larceny: Shoplifting,University Park,9/11/2025,1505,Larceny Offenses,1,Shoplifting,45.585250451,-122.731727881,7630813,707361,1/8/2026,January 2026
6300 BLOCK OF N LOMBARD ST,26-900704,2,Property,Property,Larceny: Shoplifting,University Park,1/2/2026,1437,Larceny Offenses,1,Shoplifting,45.585250451,-122.731727881,7630813,707361,1/8/2026,January 2026
6300 BLOCK OF N LOMBARD ST,26-900781,2,Property,Property,Larceny: Shoplifting,University Park,1/5/2026,1109,Larceny Offenses,1,Shoplifting,45.585250451,-122.731727881,7630813,707361,1/9/2026,January 2026
6300 BLOCK OF N LOMBARD ST,26-900820,2,Property,Property,Larceny: Shoplifting,University Park,1/5/2026,917,Larceny Offenses,1,Shoplifting,45.585250451,-122.731727881,7630813,707361,1/9/2026,January 2026
6300 BLOCK OF N LOMBARD ST,26-900892,2,Property,Property,Larceny: Shoplifting,University Park,1/5/2026,1722,Larceny Offenses,1,Shoplifting,45.585250451,-122.731727881,7630813,707361,1/10/2026,January 2026
6300 BLOCK OF N LOMBARD ST,26-900895,2,Property,Property,Larceny: Shoplifting,University Park,12/30/2025,1654,Larceny Offenses,1,Shoplifting,45.585250451,-122.731727881,7630813,707361,1/10/2026,January 2026
6300 BLOCK OF N LOMBARD ST,26-900896,2,Property,Property,Larceny: Shoplifting,University Park,1/4/2026,1930,Larceny Offenses,1,Shoplifting,45.585250451,-122.731727881,7630813,707361,1/10/2026,January 2026
6300 BLOCK OF N LOMBARD ST,26-900904,2,Property,Property,Larceny: Shoplifting,University Park,12/31/2025,2048,Larceny Offenses,1,Shoplifting,45.585250451,-122.731727881,7630813,707361,1/10/2026,January 2026
6300 BLOCK OF N LOMBARD ST,26-900965,2,Property,Property,Larceny: Shoplifting,University Park,1/7/2026,2122,Larceny Offenses,1,Shoplifting,45.585250451,-122.731727881,7630813,707361,1/12/2026,January 2026
6300 BLOCK OF N LOMBARD ST,26-901033,2,Property,Property,Larceny: Shoplifting,University Park,1/9/2026,942,Larceny Offenses,1,Shoplifting,45.585250451,-122.731727881,7630813,707361,1/12/2026,January 2026
6300 BLOCK OF N LOMBARD ST,26-901039,2,Property,Property,Larceny: Shoplifting,University Park,1/9/2026,1729,Larceny Offenses,1,Shoplifting,45.585250451,-122.731727881,7630813,707361,1/12/2026,January 2026
6300 BLOCK OF N LOMBARD ST,26-901360,2,Property,Property,Larceny: Shoplifting,University Park,1/15/2026,1552,Larceny Offenses,1,Shoplifting,45.585250451,-122.731727881,7630813,707361,1/16/2026,January 2026
6300 BLOCK OF N LOMBARD ST,26-901386,2,Property,Property,Larceny: Shoplifting,University Park,1/8/2026,1837,Larceny Offenses,1,Shoplifting,45.585250451,-122.731727881,7630813,707361,1/15/2026,January 2026
6300 BLOCK OF N LOMBARD ST,26-901395,2,Property,Property,Larceny: Shoplifting,University Park,1/8/2026,1414,Larceny Offenses,1,Shoplifting,45.585250451,-122.731727881,7630813,707361,1/16/2026,January 2026
6300 BLOCK OF N LOMBARD ST,26-901424,2,Property,Property,Larceny: Shoplifting,University Park,1/16/2026,1759,Larceny Offenses,1,Shoplifting,45.585250451,-122.731727881,7630813,707361,1/18/2026,January 2026
6300 BLOCK OF N LOMBARD ST,26-901461,2,Property,Property,Larceny: Shoplifting,University Park,1/15/2026,1633,Larceny Offenses,1,Shoplifting,45.585250451,-122.731727881,7630813,707361,1/18/2026,January 2026
6300 BLOCK OF N LOMBARD ST,26-901464,2,Property,Property,Larceny: Shoplifting,University Park,1/12/2026,2152,Larceny Offenses,1,Shoplifting,45.585250451,-122.731727881,7630813,707361,1/18/2026,January 2026
6300 BLOCK OF N LOMBARD ST,26-901467,2,Property,Property,Larceny: Shoplifting,University Park,1/10/2026,2146,Larceny Offenses,1,Shoplifting,45.585250451,-122.731727881,7630813,707361,1/18/2026,January 2026
6300 BLOCK OF N LOMBARD ST,26-901469,2,Property,Property,Larceny: Shoplifting,University Park,1/10/2026,2111,Larceny Offenses,1,Shoplifting,45.585250451,-122.731727881,7630813,707361,1/18/2026,January 2026
6300 BLOCK OF N LOMBARD ST,26-901470,2,Property,Property,Larceny: Shoplifting,University Park,1/7/2026,1535,Larceny Offenses,1,Shoplifting,45.585250451,-122.731727881,7630813,707361,1/18/2026,January 2026
6300 BLOCK OF N LOMBARD ST,26-901476,2,Property,Property,Larceny: Shoplifting,University Park,1/5/2026,1719,Larceny Offenses,1,Shoplifting,45.585250451,-122.731727881,7630813,707361,1/18/2026,January 2026
6300 BLOCK OF N LOMBARD ST,26-901479,2,Property,Property,Larceny: Shoplifting,University Park,1/6/2026,1054,Larceny Offenses,1,Shoplifting,45.585250451,-122.731727881,7630813,707361,1/18/2026,January 2026
6300 BLOCK OF N LOMBARD ST,26-901720,2,Property,Property,Burglary,University Park,1/16/2026,1838,Burglary,1,Burglary,45.585250451,-122.731727881,7630813,707361,1/19/2026,January 2026
6300 BLOCK OF N LOMBARD ST,26-901760,2,Property,Property,Larceny: Shoplifting,University Park,1/17/2026,959,Larceny Offenses,1,Shoplifting,45.585250451,-122.731727881,7630813,707361,1/19/2026,January 2026
6300 BLOCK OF N LOMBARD ST,26-901816,2,Property,Property,Larceny: Shoplifting,University Park,1/20/2026,1349,Larceny Offenses,1,Shoplifting,45.585250451,-122.731727881,7630813,707361,1/21/2026,January 2026
6300 BLOCK OF N LOMBARD ST,26-901817,2,Property,Property,Larceny: Shoplifting,University Park,1/17/2026,2145,Larceny Offenses,1,Shoplifting,45.585250451,-122.731727881,7630813,707361,1/21/2026,January 2026
6300 BLOCK OF N LOMBARD ST,26-901911,2,Property,Property,Larceny: Shoplifting,University Park,1/18/2026,1005,Larceny Offenses,1,Shoplifting,45.585250451,-122.731727881,7630813,707361,1/22/2026,January 2026
6300 BLOCK OF N LOMBARD ST,26-901914,2,Property,Property,Larceny: Shoplifting,University Park,1/17/2026,919,Larceny Offenses,1,Shoplifting,45.585250451,-122.731727881,7630813,707361,1/22/2026,January 2026
6300 BLOCK OF N LOMBARD ST,26-901916,2,Property,Property,Larceny: Shoplifting,University Park,1/17/2026,834,Larceny Offenses,1,Shoplifting,45.585250451,-122.731727881,7630813,707361,1/22/2026,January 2026
6300 BLOCK OF N LOMBARD ST,26-901942,2,Property,Property,Larceny: Shoplifting,University Park,1/23/2026,1424,Larceny Offenses,1,Shoplifting,45.585250451,-122.731727881,7630813,707361,1/23/2026,January 2026
6300 BLOCK OF N LOMBARD ST,26-901973,2,Property,Property,Larceny: Shoplifting,University Park,1/21/2026,1422,Larceny Offenses,1,Shoplifting,45.585250451,-122.731727881,7630813,707361,1/24/2026,January 2026
6300 BLOCK OF N LOMBARD ST,26-901978,2,Property,Property,Larceny: Shoplifting,University Park,1/22/2026,2134,Larceny Offenses,1,Shoplifting,45.585250451,-122.731727881,7630813,707361,1/24/2026,January 2026
6300 BLOCK OF N LOMBARD ST,26-901987,2,Property,Property,Larceny: Shoplifting,University Park,1/22/2026,1427,Larceny Offenses,1,Shoplifting,45.585250451,-122.731727881,7630813,707361,1/23/2026,January 2026
6300 BLOCK OF N LOMBARD ST,26-902015,2,Property,Property,Larceny: Shoplifting,University Park,1/22/2026,1214,Larceny Offenses,1,Shoplifting,45.585250451,-122.731727881,7630813,707361,1/23/2026,January 2026
6300 BLOCK OF N LOMBARD ST,26-902036,2,Property,Property,Larceny: Shoplifting,University Park,1/23/2026,2141,Larceny Offenses,1,Shoplifting,45.585250451,-122.731727881,7630813,707361,1/25/2026,January 2026
6300 BLOCK OF N LOMBARD ST,26-902038,2,Property,Property,Larceny: Shoplifting,University Park,1/23/2026,1923,Larceny Offenses,1,Shoplifting,45.585250451,-122.731727881,7630813,707361,1/25/2026,January 2026
6300 BLOCK OF N LOMBARD ST,26-902052,2,Property,Property,Larceny: Shoplifting,University Park,1/17/2026,1444,Larceny Offenses,1,Shoplifting,45.585250451,-122.731727881,7630813,707361,1/24/2026,January 2026
6300 BLOCK OF N LOMBARD ST,26-902201,2,Property,Property,Larceny: Shoplifting,University Park,1/24/2026,1401,Larceny Offenses,1,Shoplifting,45.585250451,-122.731727881,7630813,707361,1/26/2026,January 2026
